"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"484","20","2","1","0","0","0","0","0","0","0"
"485","20","3","1","0","0","0","0","0","0","0"
"486","20","2","1","0","0","0","0","0","0","0"
"487","20","6","3","0","0","0","0","0","0","0"
"488","20","3","2","0","0","0","0","0","0","0"
"489","20","4","2","0","0","0","0","0","0","0"
"490","20","6","2","1","0","2","0","0","0","0"
"491","20","8","3","1","0","0","0","0","0","0"
"492","20","2","1","0","0","0","0","0","0","0"
"493","20","5","2","0","0","0","0","0","0","0"
"494","20","3","1","0","0","0","0","0","0","0"
"495","20","3","1","1","0","0","0","0","0","0"
"496","20","7","4","0","0","1","0","1","0","0"
"17","21","3","1","0","0","0","0","0","0","0"
"18","21","6","2","0","0","0","0","0","0","0"
"19","21","3","1","0","0","0","0","0","0","0"
"20","21","8","2","0","0","0","0","0","0","0"
"21","21","4","2","0","0","0","0","0","0","0"
"22","21","6","3","0","0","0","0","0","0","0"
"41","21","6","0","0","0","0","0","0","0","0"
"42","21","3","1","0","0","0","0","0","0","0"
"43","21","9","1","0","0","0","0","0","0","0"
"62","21","6","1","2","0","0","0","0","0","0"
"63","21","6","1","0","0","0","0","0","0","0"
"64","21","11","0","0","0","0","0","0","0","0"
"82","22","9","3","0","0","0","0","0","0","0"
"83","22","5","1","0","0","0","0","0","0","0"
"84","22","8","3","1","0","0","0","0","0","0"
"85","22","6","2","0","0","0","0","0","0","0"
"104","22","5","2","0","0","0","0","0","0","0"
"105","22","4","2","0","0","0","0","0","0","0"
"106","22","6","0","0","0","0","0","0","0","0"
"107","22","4","2","0","0","0","0","0","0","0"
"108","22","5","1","0","0","0","0","0","1","0"
"109","22","5","1","0","0","0","0","0","1","0"
"110","22","3","1","0","0","0","0","0","0","0"
"111","22","5","1","0","0","0","0","0","0","0"
"150","23","5","2","0","0","1","0","1","0","0"
"151","23","6","2","1","0","1","0","0","0","0"
"152","23","9","2","2","0","0","0","0","1","0"
"153","23","8","2","0","0","0","0","0","0","0"
"171","23","9","2","3","0","0","0","0","0","0"
"172","23","7","3","0","0","0","0","0","0","0"
"173","23","7","1","0","0","0","0","0","0","0"
"174","23","2","0","0","0","0","0","0","0","0"
"175","23","10","3","1","0","0","0","0","0","0"
"194","23","4","2","0","0","0","0","0","0","0"
"195","23","6","1","1","0","0","0","0","0","0"
"196","23","5","2","0","0","0","0","0","0","0"
"197","23","5","2","0","0","0","0","0","0","0"
"235","24","3","1","0","0","0","0","0","0","0"
"236","24","5","2","0","0","0","0","0","0","0"
"237","24","5","0","0","0","0","0","0","0","0"
"238","24","7","1","0","0","0","0","0","0","0"
