"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"3","19","8","3","0","0","3","1","0","0","0"
"16","19","3","1","0","0","0","0","0","0","0"
"1","19","7","3","0","0","0","0","0","0","0"
"15","3","11","1","2","1","0","0","0","0","0"
"14","3","4","1","0","0","0","0","0","0","0"
"19","3","8","0","0","0","2","0","0","0","0"
"18","3","5","0","0","0","1","0","0","0","0"
"4","3","7","3","0","0","0","0","0","0","0"
"3","3","8","2","1","0","0","0","0","0","0"
"12","3","4","2","0","0","1","0","0","0","0"
"9","3","4","2","0","0","0","0","0","0","0"
"7","3","2","0","0","0","0","0","0","0","0"
"10","3","4","1","0","0","0","0","0","0","0"
"5","3","8","2","0","0","0","0","0","0","0"
"6","3","3","2","0","0","0","0","0","0","0"
"11","3","10","2","0","0","2","0","0","0","0"
"1","3","9","1","2","0","0","0","0","0","0"
"13","3","2","0","0","0","0","0","0","0","0"
"13","18","8","2","0","0","0","0","0","0","0"
"12","18","3","1","0","0","0","0","0","0","0"
"5","18","8","0","0","0","0","0","0","0","0"
"2","18","8","1","0","0","0","0","0","0","0"
"1","18","7","2","0","0","0","0","0","0","0"
"4","18","6","2","0","0","0","0","0","0","0"
"6","18","4","1","0","0","0","0","0","0","0"
"9","18","5","1","0","0","0","0","0","0","0"
"11","18","8","3","0","0","0","0","0","0","0"
"10","18","8","2","0","0","0","0","0","0","0"
"14","18","6","1","0","0","0","0","0","0","0"
"3","18","2","1","0","0","0","0","0","0","0"
"15","18","8","3","0","0","0","0","0","0","0"
"8","18","8","3","0","0","0","0","0","0","0"
"7","18","6","2","0","0","0","0","0","0","0"
"2","9","7","3","1","0","0","0","0","0","0"
"1","9","8","2","1","0","0","0","0","1","0"
"3","9","5","1","0","0","0","0","0","0","0"
"4","9","8","2","1","0","0","0","0","0","0"
"5","9","3","1","0","0","0","0","0","0","0"
"6","9","8","3","1","0","0","0","0","0","0"
"7","9","4","1","0","0","0","0","0","0","0"
"8","9","7","2","0","0","0","0","0","0","0"
"9","9","6","1","1","0","0","0","0","0","0"
"10","9","10","3","1","0","0","0","0","0","0"
"11","9","3","1","0","0","0","0","0","0","0"
"12","9","6","3","0","0","0","0","0","0","0"
"13","9","3","1","0","0","0","0","0","0","0"
"14","9","4","2","0","0","0","0","0","0","0"
"15","9","7","1","0","0","0","0","0","0","0"
"15","20","5","3","0","0","0","0","0","0","0"
"1","20","3","1","0","0","0","0","0","0","0"
"2","20","7","2","0","0","0","0","0","0","0"
"3","20","8","2","0","0","0","0","0","0","0"
"4","20","4","1","0","0","0","0","0","0","0"
"11","20","8","2","0","0","0","0","0","0","0"
"5","20","5","1","0","0","0","0","0","0","0"
"6","20","5","2","0","0","0","0","0","0","0"
"7","20","7","1","0","0","0","0","0","0","0"
"8","20","7","2","0","0","0","0","0","0","0"
"9","20","9","3","0","0","0","0","1","0","0"
"10","20","6","2","0","0","0","0","0","0","0"
"13","20","11","3","0","0","1","0","0","0","0"
"12","20","4","1","0","0","0","0","0","0","0"
"14","20","9","2","0","0","0","0","0","1","0"
"14","31","6","1","0","0","0","0","0","0","0"
"13","31","7","1","0","0","0","0","0","0","0"
"12","31","8","2","0","0","0","0","0","0","0"
"11","31","8","1","0","0","0","0","0","0","0"
"10","31","7","1","0","0","0","0","0","0","0"
"9","31","7","1","0","0","0","0","0","0","0"
"1","1","8","2","0","0","0","0","1","0","0"
"3","8","11","1","2","0","0","0","0","0","0"
"7","31","5","2","0","0","0","0","0","0","0"
"6","31","5","1","0","0","0","0","0","0","0"
"5","31","8","1","0","0","0","0","1","0","0"
"1","31","6","1","0","0","0","0","0","0","0"
"8","31","9","1","0","0","0","0","0","0","0"
"3","31","7","1","0","0","0","0","0","0","0"
"2","31","10","1","0","0","0","0","0","0","0"
"4","31","10","2","0","0","0","0","0","0","0"
"15","26","3","0","0","0","0","0","0","0","0"
"15","31","4","1","0","0","0","0","0","0","0"
"5","5","3","1","0","0","0","0","0","0","0"
"14","7","7","2","0","0","0","0","0","0","0"
"13","5","5","0","0","0","0","0","0","0","0"
"11","5","3","1","0","0","0","0","0","0","0"
"9","5","6","2","0","0","0","0","0","0","0"
"7","5","4","0","0","0","0","0","0","0","0"
"12","7","4","0","0","0","0","0","0","0","0"
"4","7","3","1","0","0","0","0","0","0","0"
"6","7","4","2","0","0","0","0","0","0","0"
"8","7","6","1","0","0","0","0","0","0","0"
"10","7","5","1","0","0","0","0","0","0","0"
"3","5","6","2","0","0","0","0","0","0","0"
"1","5","4","1","0","0","0","0","0","0","0"
"2","7","7","2","0","0","0","0","0","0","0"
"1","23","7","1","0","0","0","0","0","0","0"
"2","23","8","0","0","0","0","0","0","0","0"
"3","23","3","1","0","0","0","0","0","0","0"
"4","23","5","3","0","0","0","0","1","0","0"
"5","23","4","2","0","0","0","0","0","0","0"
"6","23","5","1","0","0","1","0","0","0","0"
"7","23","7","23","5","1","0","0","0","0","0"
"8","23","6","2","0","0","0","0","0","0","0"
"9","23","4","0","0","0","0","0","0","0","0"
"10","23","3","1","0","0","0","0","0","0","0"
"11","23","6","2","0","0","0","0","0","0","0"
"12","23","4","2","0","0","0","0","0","0","0"
"13","23","3","1","0","0","0","0","0","0","0"
"14","23","5","1","0","0","0","0","0","0","0"
"15","23","7","2","0","0","0","0","0","0","0"
"13","12","11","2","0","0","0","0","0","0","0"
"14","12","6","1","1","0","0","0","0","0","0"
"6","12","5","2","0","0","0","0","0","0","0"
"7","12","3","1","0","0","0","0","0","0","0"
"8","12","7","2","0","0","0","0","0","0","0"
"9","12","3","1","0","0","0","0","0","0","0"
"10","12","4","1","0","0","0","0","0","0","0"
"4","12","5","2","0","0","0","0","0","0","0"
"5","12","6","1","0","0","0","0","0","0","0"
"2","12","6","2","0","0","1","0","0","0","0"
"3","12","5","1","0","0","0","0","0","0","0"
"1","12","5","2","0","0","0","0","0","0","0"
"15","12","2","0","0","0","0","0","0","0","0"
"11","12","3","0","0","0","0","0","0","0","0"
"12","12","4","1","0","0","0","0","0","0","0"
"6","14","3","1","0","0","0","0","0","0","0"
"7","14","4","0","0","0","0","0","0","0","0"
"8","14","7","3","0","0","1","0","0","0","0"
"9","14","8","0","0","0","0","0","0","1","0"
"10","14","3","1","0","0","0","0","0","0","0"
"11","14","3","0","0","0","1","0","0","0","0"
"12","14","7","1","0","0","0","0","0","0","0"
"13","14","4","1","0","0","1","0","0","0","0"
"14","14","6","2","0","0","0","0","0","0","0"
"15","14","7","3","0","0","0","0","0","0","0"
"5","14","6","0","0","0","1","0","0","0","0"
"3","14","4","0","0","0","0","0","0","0","0"
"2","14","6","2","0","0","0","0","0","0","0"
"1","14","7","0","0","0","0","0","0","0","0"
"4","14","4","2","0","0","0","0","0","0","0"
"15","21","6","3","0","0","0","0","0","0","0"
"13","21","6","2","0","0","0","0","0","0","0"
"11","21","7","2","0","0","1","0","0","0","0"
"9","21","6","2","0","0","2","0","1","0","0"
"7","21","5","1","0","0","0","0","0","1","1"
"5","21","8","2","0","0","1","0","0","0","0"
"3","21","7","2","0","0","0","0","0","1","0"
"1","21","4","1","0","0","0","0","0","0","0"
"8","21","7","2","0","0","2","0","0","0","0"
"10","21","5","1","0","0","1","0","0","0","0"
"18","21","7","0","0","0","0","0","0","0","0"
"12","21","7","3","0","0","0","0","0","0","0"
"14","21","5","1","0","0","0","0","0","0","0"
