"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"306","19","3","1","0","0","0","0","0","0","0"
"307","19","8","1","0","0","0","0","0","0","0"
"308","19","6","3","0","0","1","0","0","0","0"
"309","19","7","1","0","0","0","0","0","0","0"
"310","19","9","3","0","0","0","0","0","0","0"
"311","19","10","2","2","0","0","0","0","0","0"
"312","19","9","3","0","0","0","0","1","0","0"
"313","1","8","1","0","0","0","0","0","0","0"
"314","1","8","3","0","0","0","0","0","0","0"
"315","1","6","2","0","0","1","0","1","0","0"
"316","1","4","0","0","0","0","0","0","0","0"
"317","1","3","0","0","0","0","0","0","0","0"
"318","1","6","1","0","0","0","0","0","0","0"
"319","1","4","2","0","0","0","0","0","0","0"
"320","1","8","1","2","0","0","0","0","1","1"
"321","1","4","2","0","0","0","0","0","0","0"
"322","1","7","3","0","0","1","0","0","0","0"
"323","1","5","0","0","0","0","0","0","0","0"
"324","1","6","1","0","0","0","0","0","0","0"
"325","1","6","3","0","0","0","0","1","0","0"
"326","1","5","2","0","0","0","0","0","0","0"
"327","1","5","1","0","0","0","0","0","0","0"
"328","1","7","2","0","0","0","0","0","0","0"
"329","1","7","1","0","0","0","0","0","0","0"
"330","1","8","2","0","0","0","0","1","0","0"
"331","22","5","2","1","0","0","0","0","0","0"
"332","22","3","1","0","0","0","0","0","0","0"
"333","22","16","3","5","0","0","0","0","1","0"
"334","22","7","3","0","0","0","0","0","0","0"
"335","22","5","2","0","0","0","0","0","0","0"
"336","22","6","2","0","0","0","0","0","0","0"
"337","22","10","2","2","0","0","0","1","0","0"
"338","22","4","2","0","0","0","0","0","0","0"
"339","22","6","2","0","0","0","0","0","0","0"
"340","22","10","2","2","0","2","0","0","0","0"
"341","22","4","0","0","0","0","0","0","0","0"
"342","22","12","2","2","0","0","0","0","0","0"
"343","22","6","2","0","0","1","0","0","0","0"
"344","22","4","1","0","0","0","0","0","0","0"
"345","22","8","2","0","0","0","0","0","0","0"
"346","22","6","2","0","0","1","0","1","0","0"
"347","22","5","3","0","0","0","0","0","0","0"
"348","22","6","2","2","0","1","0","0","0","0"
"349","2","5","2","0","0","1","0","0","0","0"
"350","2","5","2","0","0","0","0","0","0","0"
"351","2","4","1","0","0","0","0","0","0","0"
"352","2","6","2","0","0","0","0","0","0","0"
"353","2","4","2","0","0","0","0","0","0","0"
"354","2","10","2","0","0","0","0","0","0","0"
"355","2","4","2","0","0","0","0","0","0","0"
"356","2","3","1","0","0","0","0","1","0","0"
"357","2","1","0","0","0","0","0","0","0","0"
"358","2","4","2","0","0","0","0","0","0","0"
"359","2","3","0","0","0","0","0","0","0","0"
"360","2","9","4","0","0","0","0","0","0","0"
"361","2","6","2","0","0","0","0","0","0","0"
"362","2","5","0","0","0","0","0","0","0","0"
"363","2","8","2","0","0","0","0","0","0","0"
"364","2","5","1","0","0","0","0","0","0","0"
"365","2","6","2","0","0","0","0","0","0","0"
"366","2","3","1","0","0","0","0","1","0","0"
"367","20","7","2","0","0","0","0","0","0","0"
"368","20","3","1","0","0","0","0","0","0","0"
"369","20","3","1","0","0","0","0","0","0","0"
"370","20","3","1","0","0","0","0","0","0","0"
"371","20","5","3","0","0","0","0","0","0","0"
"372","20","5","2","0","0","0","0","0","0","0"
"373","20","3","1","0","0","0","0","0","0","0"
"374","20","8","2","0","0","0","0","0","0","0"
"375","20","6","1","0","0","0","0","0","0","0"
"376","20","9","2","1","0","0","0","0","0","0"
"377","20","5","2","0","0","1","0","0","0","0"
"378","20","3","1","0","0","0","0","0","1","1"
"379","20","2","0","0","0","1","0","0","0","0"
"380","20","6","1","2","0","0","0","0","0","0"
"381","20","6","1","0","0","0","0","0","0","0"
"382","20","3","2","0","0","0","0","0","0","0"
"383","20","7","1","1","0","0","0","1","0","0"
"384","20","3","1","0","0","0","0","0","0","0"
"385","9","6","0","0","0","0","0","0","0","0"
"386","9","6","2","0","0","0","0","0","0","0"
"387","9","8","1","0","0","0","0","0","0","0"
"388","9","5","0","0","0","0","0","0","0","0"
"389","9","7","1","0","0","0","0","0","0","0"
"390","9","6","2","0","0","0","0","0","0","0"
"391","9","7","1","0","0","0","0","0","0","0"
"392","9","6","1","0","0","0","0","0","0","0"
"393","9","7","1","0","0","0","0","0","0","0"
"394","9","6","1","0","0","0","0","0","0","0"
"395","9","6","0","0","0","0","0","0","0","0"
"396","9","5","0","0","0","0","0","0","0","0"
"397","9","7","1","0","0","0","0","0","0","0"
"398","9","4","2","0","0","0","0","0","0","0"
"399","9","8","2","0","0","0","0","0","0","0"
"400","9","3","0","1","0","0","0","0","1","1"
"401","9","6","2","0","0","0","0","0","0","0"
"402","9","7","1","0","0","0","0","0","0","0"
"403","3","8","2","0","0","0","0","0","0","0"
