"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"3057","9","5","3","0","0","0","0","0","0","0"
"3058","9","6","3","0","0","0","0","0","0","0"
"3059","9","6","1","0","0","0","1","0","0","0"
"3060","9","3","0","0","0","0","0","0","0","0"
"3061","9","4","0","0","0","0","0","0","0","0"
"3062","9","8","1","0","0","0","0","0","0","0"
"3063","9","7","0","0","0","0","0","0","0","0"
"3064","9","4","0","0","0","0","0","0","0","0"
"5049","21","9","2","0","0","0","0","0","0","0"
"5050","21","4","2","0","0","0","0","0","0","0"
"5051","21","5","0","0","0","1","0","0","0","0"
"5052","21","7","2","0","0","0","0","0","0","0"
"5053","21","6","0","0","0","0","0","0","0","0"
"5054","21","5","2","0","0","0","0","0","0","0"
"5055","21","4","0","0","0","0","0","0","0","0"
"5056","21","6","0","0","0","0","0","0","0","0"
"5057","21","6","0","0","0","0","0","0","0","0"
"5058","21","4","2","0","0","1","0","0","0","0"
"5059","21","7","0","0","0","0","0","0","1","0"
"5060","21","4","3","0","0","1","0","0","0","0"
"5061","21","4","2","0","0","0","0","0","0","0"
"5062","21","6","1","0","0","0","0","0","0","0"
"5063","21","6","0","0","0","0","0","0","0","0"
"5064","21","5","3","0","0","0","0","0","0","0"
"6049","29","5","2","0","0","0","0","0","0","0"
"6050","29","4","2","0","0","0","0","0","0","0"
"6051","29","4","0","0","0","0","0","0","0","0"
"6052","29","4","3","0","0","0","0","0","0","0"
"6053","29","6","0","0","0","0","0","0","0","0"
"6054","29","4","2","0","0","0","0","0","0","0"
"6055","29","5","2","0","0","0","0","0","0","0"
"6056","29","5","3","0","0","0","0","0","0","0"
"6057","29","2","0","0","0","0","0","0","0","0"
"6058","29","11","0","0","0","0","0","0","0","0"
"6059","29","6","32","0","0","1","0","0","0","0"
"6060","29","3","2","0","0","1","0","0","0","0"
"6071","29","5","0","0","0","1","0","0","0","0"
"6062","29","4","0","0","0","0","0","0","0","0"
"6063","29","3","0","0","0","0","0","0","0","0"
"6064","29","9","0","0","0","0","0","0","0","0"
"3049","30","5","2","0","0","0","0","0","0","0"
"3050","30","4","0","0","0","0","0","0","0","0"
"3051","30","4","2","0","0","0","0","0","0","0"
"3051","30","4","2","0","0","0","0","0","0","0"
"3053","30","4","0","0","0","0","0","0","0","0"
"3054","30","6","0","0","0","0","0","0","0","0"
"3055","30","5","3","0","0","0","0","0","0","0"
"3056","30","8","2","0","0","0","0","0","0","0"
"3057","30","8","2","0","0","0","0","0","0","0"
"3058","30","5","0","0","0","0","0","0","0","0"
"3059","30","7","2","0","0","1","0","0","0","0"
"3060","30","16","3","0","0","0","0","0","0","0"
"3061","30","4","0","0","0","0","0","0","0","0"
"3062","30","7","0","0","0","0","0","0","0","0"
"3063","30","4","1","0","0","0","0","1","0","0"
"3064","30","9","2","0","0","0","0","0","0","0"
