"pop_source","run","stratum","prop_stay","ret_time","rmse","ll","implausible_pop","implausible_prop_idp"
"pop_polio_2018",940,"Puntland-Somaliland",0.762128245962551,66.704710120288,0.265461950823818,-2.41278478736242,0.000281214848143982,0.0078740157480315
"pop_polio_2018",940,"South-Central 1",0.725978952679317,18.2037141374284,0.283559366016115,-4.64892170030387,0.000792707094728498,0.00237812128418549
"pop_polio_2018",940,"South-Central 2",0.601142805174459,45.6336976608573,0.210094104754597,-2.63067514682556,0,0.0234432234432234
"pop_polio_2018",941,"Puntland-Somaliland",0.0645338854650035,48.0509700283138,0.226540520839214,-1.50027186898572,0.000277392510402219,0.00360610263522885
"pop_polio_2018",941,"South-Central 1",0.49556103160535,110.724329854721,0.327180665716987,-6.42693057174523,0.000792707094728498,0.00594530321046373
"pop_polio_2018",941,"South-Central 2",0.928134725461481,56.4393867912986,0.252570676376101,-4.22643407586638,0,0.0794871794871795
"pop_polio_2018",942,"Puntland-Somaliland",0.780684214452282,54.6137521558658,0.263174732699379,-2.34864860301466,0.0002808199943836,0.0075821398483572
"pop_polio_2018",942,"South-Central 1",0.506738704810617,18.5691954594872,0.235444737059049,-3.17710104833355,0,0.000792707094728498
"pop_polio_2018",942,"South-Central 2",0.809689443453215,24.1124447945235,0.224474114338823,-3.0509568190746,0,0.03003663003663
"pop_polio_2018",943,"Puntland-Somaliland",0.431220984177897,52.4162145811259,0.226688714681984,-1.57637431395208,0.000278396436525612,0.00334075723830735
"pop_polio_2018",943,"South-Central 1",0.417746548678726,45.4074709175888,0.265225746107431,-4.07057479505251,0.000396353547364249,0.00198176773682124
"pop_polio_2018",943,"South-Central 2",0.593291632693727,47.4151507636816,0.207056321415764,-2.54040925444714,0,0.0216117216117216
"pop_polio_2018",944,"Puntland-Somaliland",0.397075226339512,101.71475288105,0.24364551946123,-1.90932601970965,0.000279642058165548,0.00391498881431767
"pop_polio_2018",944,"South-Central 1",0.553414360006573,66.9920276636521,0.308585083667577,-5.64183170633724,0.000792707094728498,0.00277447483154974
"pop_polio_2018",944,"South-Central 2",0.580188942867331,27.6577963034115,0.186429807599074,-2.03109060668047,0,0.0135531135531136
"pop_polio_2018",945,"Puntland-Somaliland",0.263491341424175,86.7682770089707,0.23071569764236,-1.65536860371814,0.000278862242052426,0.00501952035694367
"pop_polio_2018",945,"South-Central 1",0.746503799477126,40.4756495829176,0.321549397833938,-6.17144573373119,0.000792707094728498,0.00435988902100674
"pop_polio_2018",945,"South-Central 2",0.572411749461433,87.8732691935857,0.227474209262033,-3.17994775968919,0,0.0336996336996337
"pop_polio_2018",946,"Puntland-Somaliland",0.527909615505952,58.2231614104025,0.236496486133138,-1.76094951171473,0.000278940027894003,0.00278940027894003
"pop_polio_2018",946,"South-Central 1",0.330082844217774,119.66900812074,0.312802395728058,-5.81720052931971,0.000792707094728498,0.00237812128418549
"pop_polio_2018",946,"South-Central 2",0.0916121814937796,18.0145312236871,0.181556512086527,-2.02919087584424,0,0.00402930402930403
"pop_polio_2018",947,"Puntland-Somaliland",0.334864718832774,95.9132217636998,0.238529812291442,-1.80840684268049,0.000279329608938547,0.0053072625698324
"pop_polio_2018",947,"South-Central 1",0.919286605749512,68.7750770196395,0.388368981636765,-9.6722375952342,0.00198176773682124,0.0241775663892192
"pop_polio_2018",947,"South-Central 2",0.925219049244188,49.9626011086532,0.256882209861286,-4.43107083132537,0,0.0835164835164835
"pop_polio_2018",948,"Puntland-Somaliland",0.500318120389013,44.253319481401,0.227806199193702,-1.59569903229546,0.000278318953520735,0.00222655162816588
"pop_polio_2018",948,"South-Central 1",0.317375400734833,82.6179363332246,0.28956582546427,-4.91098907217136,0.000792707094728498,0.00198176773682124
"pop_polio_2018",948,"South-Central 2",0.700748797381297,9.75469358712179,0.176726404651231,-1.81910287854199,0,0.00915750915750916
"pop_polio_2018",949,"Puntland-Somaliland",0.278693417152856,86.2479074711944,0.23025647085697,-1.64458571715467,0.000278940027894003,0.00251046025104603
"pop_polio_2018",949,"South-Central 1",0.362700187172741,36.4148769246389,0.245993455662848,-3.48426722072641,0,0.000792707094728498
"pop_polio_2018",949,"South-Central 2",0.153067339068977,43.1133356834627,0.158757145939256,-1.52591752284325,0,0.00879120879120879
"pop_polio_2018",950,"Puntland-Somaliland",0.562250471101375,77.1209140645803,0.246837992915423,-1.96769630365026,0.00027972027972028,0.00559440559440559
"pop_polio_2018",950,"South-Central 1",0.456329930080334,10.4767655966007,0.217127909815794,-2.68969035039315,0,0.000396353547364249
"pop_polio_2018",950,"South-Central 2",0.977677725507645,57.6138420303157,0.263135110023294,-4.79320185357933,0,0.0956043956043956
"pop_polio_2018",951,"Puntland-Somaliland",0.265050996244652,63.8658541863433,0.222818974104791,-1.50681801761477,0.000278241513633834,0.00139120756816917
"pop_polio_2018",951,"South-Central 1",0.573552405399503,49.3703152733128,0.294497929280879,-5.07285571879049,0.000792707094728498,0.00198176773682124
